frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed
00240,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,6.0,,,
00255,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,6.0,,,
00270,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,6.0,,,
00285,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,7.0,,,
00300,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,7.0,,,
00315,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,7.0,,,
00330,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,7.0,,,
00345,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,7.0,,,
00360,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,7.0,,,
00375,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,8.0,,,
00390,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,8.0,,,
00405,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,8.0,,,
00420,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,8.0,,,
00435,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,8.0,,,
00450,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,9.0,,,
00465,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,9.0,,,
00480,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,9.0,,,
00495,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,9.0,,,
00510,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,9.0,,,
00525,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,9.0,,,
00540,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,10.0,,,
00555,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,10.0,,,
00570,Hunter,52.0,Barbarian Barrel,6.0,Graveyard,48.0,Heal Spirit,50.0,,,,10.0,,,
