frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed,predicted_elixirConsumed
00225,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,6,False,False,0.0,0.0
00240,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,6,False,False,0.0,0.0
00255,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,6,False,False,0.0,0.0
00270,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,7,False,False,0.0,0.0
00285,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,7,False,False,0.0,0.0
00300,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,7,False,False,0.0,0.0
00315,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,7,False,False,0.0,0.0
00330,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,7,False,False,0.0,0.0
00345,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,7,False,False,0.0,0.0
00360,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,8,False,False,0.0,0.0
00375,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,8,False,False,0.0,0.0
00390,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,8,False,False,0.0,0.0
00405,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,8,False,False,0.0,0.0
00420,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,8,False,False,0.0,0.0
00435,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,9,False,False,0.0,0.0
00450,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,9,False,False,0.0,0.0
00465,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,9,False,False,0.0,0.0
00480,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,9,False,False,0.0,0.0
00495,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,Archers,1.0,,,,9,False,False,0.0,0.0
00510,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,X,106.0,Archers,1.0,4.0,6,True,True,3.0,3.0
00525,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,X,106.0,,,,7,False,False,0.0,0.0
00540,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,X,106.0,,,,7,False,False,0.0,0.0
00555,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,X,106.0,,,,7,False,False,0.0,0.0
00570,Electro Spirit,23.0,Knight,58.0,Fireball,30.0,X,106.0,,,,7,False,False,0.0,0.0
