frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed,predicted_elixirConsumed
00255,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,6,False,False,0.0,0.0
00270,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,6,False,False,0.0,0.0
00285,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,7,False,False,0.0,0.0
00300,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,7,False,False,0.0,0.0
00315,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,7,False,False,0.0,0.0
00330,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,7,False,False,0.0,0.0
00345,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,7,False,False,0.0,0.0
00360,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,7,False,False,0.0,0.0
00375,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00390,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00405,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00420,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00435,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00450,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,9,False,False,0.0,0.0
00465,Fireball,30.0,Ice Spirit,54.0,Archers,1.0,X,106.0,,,,9,False,False,0.0,0.0
00480,Fireball,30.0,Knight,58.0,Archers,1.0,X,106.0,Ice Spirit,54.0,2.0,8,True,True,1.0,1.0
00495,Fireball,30.0,Knight,58.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00510,Fireball,30.0,Knight,58.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00525,Fireball,30.0,Knight,58.0,Archers,1.0,X,106.0,,,,8,False,False,0.0,0.0
00540,Fireball,30.0,Knight,58.0,Archers,1.0,X,106.0,,,,9,False,False,0.0,0.0
00555,Fireball,30.0,Knight,58.0,Archers,1.0,X,106.0,,,,9,False,False,0.0,0.0
00570,Fireball,30.0,Knight,58.0,Archers,1.0,X,106.0,,,,9,False,False,0.0,0.0
00585,Fireball,30.0,Knight,58.0,Archers,1.0,X,106.0,,,,9,False,False,0.0,0.0
00600,Fireball,30.0,Knight,58.0,Archers,1.0,X,106.0,,,,9,False,False,0.0,0.0
00615,Fireball,30.0,Knight,58.0,Archers,1.0,X,106.0,,,,9,False,False,0.0,0.0
00630,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,Archers,1.0,3.0,10,True,True,3.0,3.0
00645,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,,,,10,False,False,0.0,0.0
00660,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
00675,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
00690,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
00705,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
00720,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
00735,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
00750,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
00765,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
00780,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
00795,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,,,,9,False,False,0.0,0.0
00810,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,,,,9,False,False,0.0,0.0
00825,Fireball,30.0,Knight,58.0,Skeletons,94.0,X,106.0,,,,9,False,False,0.0,0.0
00840,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,Knight,58.0,2.0,6,True,True,3.0,3.0
00855,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,6,False,False,0.0,0.0
00870,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
00885,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
00900,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
00915,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
00930,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
00945,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
00960,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
00975,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
00990,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
01005,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
01020,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
01035,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,9,False,False,0.0,0.0
01050,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,9,False,False,0.0,0.0
01065,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,9,False,False,0.0,0.0
01080,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,9,False,False,0.0,0.0
01095,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,9,False,False,0.0,0.0
01110,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,9,False,False,0.0,0.0
01125,Fireball,30.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,10,False,False,0.0,0.0
01140,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,Fireball,30.0,1.0,6,True,True,4.0,4.0
01155,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,6,False,False,0.0,0.0
01170,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,6,False,False,0.0,0.0
01185,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,6,False,False,0.0,0.0
01200,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,6,False,False,0.0,0.0
01215,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
01230,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
01245,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
01260,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
01275,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,7,False,False,0.0,0.0
01290,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
01305,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
01320,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
01335,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
01350,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
01365,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,8,False,False,0.0,0.0
01380,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,9,False,False,0.0,0.0
01395,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,9,False,False,0.0,0.0
01410,Tesla,97.0,The Log,98.0,Skeletons,94.0,X,106.0,,,,9,False,False,0.0,0.0
01425,Tesla,97.0,Ice Spirit,54.0,Skeletons,94.0,X,106.0,The Log,98.0,2.0,10,True,False,0.0,2.0
