frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed
00240,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,6.0,,,
00255,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,6.0,,,
00270,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,6.0,,,
00285,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,7.0,,,
00300,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,3.0,,,
00315,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,3.0,,,
00330,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,7.0,,,
00345,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,7.0,,,
00360,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,7.0,,,
00375,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,8.0,,,
00390,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,8.0,,,
00405,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,8.0,,,
00420,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,8.0,,,
00435,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,8.0,,,
00450,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,9.0,,,
00465,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,9.0,,,
00480,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,9.0,,,
00495,Barbarians,8.0,Miner,66.0,Zap,107.0,Skeleton Dragons,92.0,,,,9.0,,,
